#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AGT	CTSG	9606.ENSP00000355627	9606.ENSP00000216336	0	0	0	0	0	0.277	0.900	0.419	0.954
AGT	BDKRB1	9606.ENSP00000355627	9606.ENSP00000216629	0	0	0	0	0	0.056	0.800	0.277	0.851
AGT	CTSZ	9606.ENSP00000355627	9606.ENSP00000217131	0	0	0	0	0	0.067	0.900	0.107	0.909
AGT	OXT	9606.ENSP00000355627	9606.ENSP00000217386	0	0	0	0	0.064	0	0.300	0.273	0.482
AGT	NAMPT	9606.ENSP00000355627	9606.ENSP00000222553	0	0	0	0	0	0	0	0.460	0.459
AGT	GNB3	9606.ENSP00000355627	9606.ENSP00000229264	0	0	0	0	0.061	0	0	0.518	0.528
AGT	CMA1	9606.ENSP00000355627	9606.ENSP00000250378	0	0	0	0	0	0.277	0.900	0.642	0.971
AGT	CYBA	9606.ENSP00000355627	9606.ENSP00000261623	0	0	0	0	0	0	0	0.558	0.558
AGT	ENPEP	9606.ENSP00000355627	9606.ENSP00000265162	0	0	0	0	0.064	0.213	0.900	0.561	0.963
AGT	REN	9606.ENSP00000355627	9606.ENSP00000272190	0	0	0	0	0.062	0.936	0.900	0.992	0.999
AGT	PPARG	9606.ENSP00000355627	9606.ENSP00000287820	0	0	0	0	0.060	0.058	0	0.525	0.542
AGT	ACE	9606.ENSP00000355627	9606.ENSP00000290866	0	0	0	0	0.062	0.822	0.900	0.940	0.998
AGT	CPA3	9606.ENSP00000355627	9606.ENSP00000296046	0	0	0	0	0.065	0	0.900	0.142	0.912
AGT	NOS3	9606.ENSP00000355627	9606.ENSP00000297494	0	0	0	0	0.062	0	0	0.651	0.658
AGT	AVPR1A	9606.ENSP00000355627	9606.ENSP00000299178	0	0	0	0	0.064	0.056	0.600	0.174	0.669
AGT	ADRB2	9606.ENSP00000355627	9606.ENSP00000305372	0	0	0	0	0	0.056	0.900	0.396	0.938
AGT	ADRA1B	9606.ENSP00000355627	9606.ENSP00000306662	0	0	0	0	0.098	0.056	0.900	0.123	0.915
AGT	CYP4A11	9606.ENSP00000355627	9606.ENSP00000311095	0	0	0	0	0.062	0	0	0.397	0.410
AGT	LEP	9606.ENSP00000355627	9606.ENSP00000312652	0	0	0	0	0	0	0	0.683	0.683
AGT	EDNRA	9606.ENSP00000355627	9606.ENSP00000315011	0	0	0	0	0.061	0.056	0.800	0.542	0.907
AGT	AGTRAP	9606.ENSP00000355627	9606.ENSP00000319713	0	0	0	0	0	0	0	0.760	0.760
AGT	TAC1	9606.ENSP00000355627	9606.ENSP00000321106	0	0	0	0	0.065	0	0.300	0.330	0.523
AGT	F2R	9606.ENSP00000355627	9606.ENSP00000321326	0	0	0	0	0	0	0.800	0.058	0.803
AGT	CYP11B2	9606.ENSP00000355627	9606.ENSP00000325822	0	0	0	0	0	0	0	0.710	0.710
AGT	SMAD3	9606.ENSP00000355627	9606.ENSP00000332973	0	0	0	0	0	0.058	0	0.432	0.442
AGT	EDN3	9606.ENSP00000355627	9606.ENSP00000337128	0	0	0	0	0.069	0	0.500	0.181	0.585
AGT	UTS2B	9606.ENSP00000355627	9606.ENSP00000340526	0	0	0	0	0	0	0.500	0.114	0.538
AGT	AVPR2	9606.ENSP00000355627	9606.ENSP00000351805	0	0	0	0	0	0.056	0.600	0.227	0.682
AGT	NPY	9606.ENSP00000355627	9606.ENSP00000384364	0	0	0	0	0.076	0	0	0.381	0.403
AGT	PTGS2	9606.ENSP00000355627	9606.ENSP00000356438	0	0	0	0	0	0	0	0.432	0.432
AGT	SGK1	9606.ENSP00000355627	9606.ENSP00000356832	0	0	0	0	0.082	0	0	0.409	0.434
AGT	RHOA	9606.ENSP00000355627	9606.ENSP00000400175	0	0	0	0	0	0	0	0.447	0.447
AGT	RENBP	9606.ENSP00000355627	9606.ENSP00000377303	0	0	0	0	0	0	0	0.460	0.459
AGT	ADM	9606.ENSP00000355627	9606.ENSP00000436607	0	0	0	0	0	0	0	0.461	0.461
AGT	NOS1	9606.ENSP00000355627	9606.ENSP00000477999	0	0	0	0	0.052	0	0	0.455	0.462
AGT	ADRB1	9606.ENSP00000355627	9606.ENSP00000358301	0	0	0	0	0	0.056	0	0.478	0.486
AGT	EDN2	9606.ENSP00000355627	9606.ENSP00000361668	0	0	0	0	0	0	0.500	0.081	0.520
AGT	ACTA2	9606.ENSP00000355627	9606.ENSP00000402373	0	0	0	0	0	0	0	0.534	0.534
AGT	NPPB	9606.ENSP00000355627	9606.ENSP00000365651	0	0	0	0	0	0	0	0.543	0.543
AGT	APLN	9606.ENSP00000355627	9606.ENSP00000391800	0	0	0	0	0.088	0	0	0.543	0.565
AGT	NOX1	9606.ENSP00000355627	9606.ENSP00000362057	0	0	0	0	0	0	0	0.589	0.589
AGT	AVPR1B	9606.ENSP00000355627	9606.ENSP00000356094	0	0	0	0	0	0.056	0.600	0.063	0.615
AGT	ADIPOQ	9606.ENSP00000355627	9606.ENSP00000389814	0	0	0	0	0	0	0	0.652	0.652
AGT	PRCP	9606.ENSP00000355627	9606.ENSP00000377055	0	0	0	0	0	0.463	0	0.385	0.655
AGT	AVP	9606.ENSP00000355627	9606.ENSP00000369647	0	0	0	0	0.083	0	0.300	0.544	0.681
AGT	NPPA	9606.ENSP00000355627	9606.ENSP00000365663	0	0	0	0	0	0	0	0.681	0.681
AGT	EDNRB	9606.ENSP00000355627	9606.ENSP00000366416	0	0	0	0	0.125	0.056	0.800	0.461	0.899
AGT	C9orf3	9606.ENSP00000355627	9606.ENSP00000364464	0	0	0	0	0	0	0.900	0.081	0.904
AGT	PPARA	9606.ENSP00000355627	9606.ENSP00000385523	0	0	0	0	0.064	0.058	0.900	0.393	0.939
AGT	MME	9606.ENSP00000355627	9606.ENSP00000418525	0	0	0	0	0	0.270	0.900	0.463	0.957
AGT	EDN1	9606.ENSP00000355627	9606.ENSP00000368683	0	0	0	0	0	0	0.900	0.820	0.981
AGT	ATP6AP2	9606.ENSP00000355627	9606.ENSP00000367697	0	0	0	0	0	0.270	0.900	0.836	0.987
AGT	AGTR1	9606.ENSP00000355627	9606.ENSP00000419422	0	0	0	0	0.083	0.501	0.900	0.872	0.993
AGT	AGTR2	9606.ENSP00000355627	9606.ENSP00000360973	0	0	0	0	0.054	0.846	0.900	0.902	0.998
AGT	ACE2	9606.ENSP00000355627	9606.ENSP00000389326	0	0	0	0	0.063	0.845	0.900	0.878	0.998
AGTR1	GNB3	9606.ENSP00000419422	9606.ENSP00000229264	0	0	0	0	0	0.157	0	0.517	0.575
AGTR1	CMA1	9606.ENSP00000419422	9606.ENSP00000250378	0	0	0	0	0	0.102	0	0.701	0.720
AGTR1	CYBA	9606.ENSP00000419422	9606.ENSP00000261623	0	0	0	0	0.053	0	0	0.519	0.525
AGTR1	ENPEP	9606.ENSP00000419422	9606.ENSP00000265162	0	0	0	0	0.098	0	0	0.518	0.546
AGTR1	REN	9606.ENSP00000419422	9606.ENSP00000272190	0	0	0	0	0.055	0	0	0.942	0.943
AGTR1	PPARG	9606.ENSP00000419422	9606.ENSP00000287820	0	0	0	0	0.062	0.056	0	0.761	0.769
AGTR1	ACE	9606.ENSP00000419422	9606.ENSP00000290866	0	0	0	0	0.062	0	0	0.922	0.924
AGTR1	CYP11B1	9606.ENSP00000419422	9606.ENSP00000292427	0	0	0	0	0.049	0	0	0.407	0.411
AGTR1	NOS3	9606.ENSP00000419422	9606.ENSP00000297494	0	0	0	0	0.062	0.213	0	0.883	0.906
AGTR1	ADRB2	9606.ENSP00000419422	9606.ENSP00000305372	0	0	0	0.614	0	0	0.500	0.917	0.676
AGTR1	LEP	9606.ENSP00000419422	9606.ENSP00000312652	0	0	0	0	0	0	0	0.451	0.451
AGTR1	HSD11B2	9606.ENSP00000419422	9606.ENSP00000316786	0	0	0	0	0.056	0	0	0.404	0.413
AGTR1	AGTRAP	9606.ENSP00000419422	9606.ENSP00000319713	0	0	0	0	0	0.495	0	0.973	0.985
AGTR1	CYP11B2	9606.ENSP00000419422	9606.ENSP00000325822	0	0	0	0	0.049	0	0	0.770	0.772
AGTR1	AVPR2	9606.ENSP00000419422	9606.ENSP00000351805	0	0	0	0	0	0	0.500	0.503	0.740
AGTR1	AGT	9606.ENSP00000419422	9606.ENSP00000355627	0	0	0	0	0.083	0.501	0.900	0.872	0.993
AGTR1	PTGS2	9606.ENSP00000419422	9606.ENSP00000356438	0	0	0	0	0	0.281	0	0.549	0.662
AGTR1	CNR1	9606.ENSP00000419422	9606.ENSP00000358513	0	0	0	0	0	0	0	0.541	0.541
AGTR1	AGTR2	9606.ENSP00000419422	9606.ENSP00000360973	0	0	0	0.844	0.062	0	0.800	0.906	0.831
AGTR1	NOX1	9606.ENSP00000419422	9606.ENSP00000362057	0	0	0	0	0	0	0	0.583	0.583
AGTR1	ENG	9606.ENSP00000419422	9606.ENSP00000362299	0	0	0	0	0.085	0	0	0.454	0.479
AGTR1	NPPA	9606.ENSP00000419422	9606.ENSP00000365663	0	0	0	0	0	0	0	0.433	0.433
AGTR1	ATP6AP2	9606.ENSP00000419422	9606.ENSP00000367697	0	0	0	0	0	0	0	0.711	0.711
AGTR1	EDN1	9606.ENSP00000419422	9606.ENSP00000368683	0	0	0	0	0	0	0	0.681	0.681
AGTR1	AVP	9606.ENSP00000419422	9606.ENSP00000369647	0	0	0	0	0	0	0.600	0.313	0.713
AGTR1	PPARA	9606.ENSP00000419422	9606.ENSP00000385523	0	0	0	0	0.064	0.056	0	0.400	0.423
AGTR1	ACE2	9606.ENSP00000419422	9606.ENSP00000389326	0	0	0	0	0.062	0	0	0.865	0.868
AGTR1	ADIPOQ	9606.ENSP00000419422	9606.ENSP00000389814	0	0	0	0	0	0	0	0.578	0.578
AGTR1	APLN	9606.ENSP00000419422	9606.ENSP00000391800	0	0	0	0	0	0	0	0.454	0.454
AGTR1	TBXA2R	9606.ENSP00000419422	9606.ENSP00000393333	0	0	0	0	0.062	0	0	0.391	0.404
AGTR1	RHOA	9606.ENSP00000419422	9606.ENSP00000400175	0	0	0	0	0	0.056	0	0.683	0.688
AGTR1	MME	9606.ENSP00000419422	9606.ENSP00000418525	0	0	0	0	0.056	0	0	0.522	0.529
AGTR1	NOS1	9606.ENSP00000419422	9606.ENSP00000477999	0	0	0	0	0.049	0	0	0.425	0.429
AGTR2	CMA1	9606.ENSP00000360973	9606.ENSP00000250378	0	0	0	0	0	0.102	0	0.547	0.576
AGTR2	ENPEP	9606.ENSP00000360973	9606.ENSP00000265162	0	0	0	0	0	0	0	0.547	0.547
AGTR2	REN	9606.ENSP00000360973	9606.ENSP00000272190	0	0	0	0	0	0	0	0.893	0.893
AGTR2	ACE	9606.ENSP00000360973	9606.ENSP00000290866	0	0	0	0	0.062	0.213	0	0.895	0.916
AGTR2	NOS3	9606.ENSP00000360973	9606.ENSP00000297494	0	0	0	0	0	0	0	0.519	0.519
AGTR2	ADRB2	9606.ENSP00000360973	9606.ENSP00000305372	0	0	0	0.589	0	0	0.900	0.391	0.915
AGTR2	ADRA1B	9606.ENSP00000360973	9606.ENSP00000306662	0	0	0	0.585	0	0	0.900	0.340	0.912
AGTR2	AGTRAP	9606.ENSP00000360973	9606.ENSP00000319713	0	0	0	0	0	0.296	0	0.446	0.593
AGTR2	CYP11B2	9606.ENSP00000360973	9606.ENSP00000325822	0	0	0	0	0.060	0	0	0.459	0.469
AGTR2	AGT	9606.ENSP00000360973	9606.ENSP00000355627	0	0	0	0	0.054	0.846	0.900	0.902	0.998
AGTR2	PRCP	9606.ENSP00000360973	9606.ENSP00000377055	0	0	0	0	0	0	0	0.401	0.401
AGTR2	ATP6AP2	9606.ENSP00000360973	9606.ENSP00000367697	0	0	0	0	0	0	0	0.651	0.651
AGTR2	AGTR1	9606.ENSP00000360973	9606.ENSP00000419422	0	0	0	0.844	0.062	0	0.800	0.906	0.831
AGTR2	ACE2	9606.ENSP00000360973	9606.ENSP00000389326	0	0	0	0	0	0	0	0.879	0.879
AGTR2	EDN1	9606.ENSP00000360973	9606.ENSP00000368683	0	0	0	0	0.062	0	0.900	0.494	0.948
AGTRAP	REN	9606.ENSP00000319713	9606.ENSP00000272190	0	0	0	0	0	0	0	0.629	0.630
AGTRAP	ACE	9606.ENSP00000319713	9606.ENSP00000290866	0	0	0	0	0	0	0	0.662	0.662
AGTRAP	ADRB2	9606.ENSP00000319713	9606.ENSP00000305372	0	0	0	0	0	0.076	0	0.421	0.442
AGTRAP	DRD5	9606.ENSP00000319713	9606.ENSP00000306129	0	0	0	0	0	0.076	0	0.405	0.426
AGTRAP	NPPA	9606.ENSP00000319713	9606.ENSP00000365663	0	0	0	0	0	0	0	0.403	0.403
AGTRAP	ATP6AP2	9606.ENSP00000319713	9606.ENSP00000367697	0	0	0	0	0	0	0	0.427	0.427
AGTRAP	EDNRB	9606.ENSP00000319713	9606.ENSP00000366416	0	0	0	0	0	0.076	0	0.439	0.459
AGTRAP	AGTR2	9606.ENSP00000319713	9606.ENSP00000360973	0	0	0	0	0	0.296	0	0.446	0.593
AGTRAP	ACE2	9606.ENSP00000319713	9606.ENSP00000389326	0	0	0	0	0	0	0	0.659	0.659
AGTRAP	AGT	9606.ENSP00000319713	9606.ENSP00000355627	0	0	0	0	0	0	0	0.760	0.760
AGTRAP	AGTR1	9606.ENSP00000319713	9606.ENSP00000419422	0	0	0	0	0	0.495	0	0.973	0.985
APLN	NAMPT	9606.ENSP00000391800	9606.ENSP00000222553	0	0	0	0	0	0	0	0.739	0.739
APLN	REN	9606.ENSP00000391800	9606.ENSP00000272190	0	0	0	0	0	0	0	0.508	0.508
APLN	ACE	9606.ENSP00000391800	9606.ENSP00000290866	0	0	0	0	0	0	0	0.401	0.400
APLN	NOS3	9606.ENSP00000391800	9606.ENSP00000297494	0	0	0	0	0	0	0	0.469	0.469
APLN	LEP	9606.ENSP00000391800	9606.ENSP00000312652	0	0	0	0	0	0	0	0.722	0.722
APLN	AGT	9606.ENSP00000391800	9606.ENSP00000355627	0	0	0	0	0.088	0	0	0.543	0.565
APLN	EDN1	9606.ENSP00000391800	9606.ENSP00000368683	0	0	0	0	0.065	0	0	0.430	0.444
APLN	ACE2	9606.ENSP00000391800	9606.ENSP00000389326	0	0	0	0	0	0.270	0	0.562	0.666
APLN	ADIPOQ	9606.ENSP00000391800	9606.ENSP00000389814	0	0	0	0	0	0	0	0.686	0.686
APLN	AGTR1	9606.ENSP00000391800	9606.ENSP00000419422	0	0	0	0	0	0	0	0.454	0.454
AR	CHGA	9606.ENSP00000363822	9606.ENSP00000216492	0	0	0	0	0	0	0	0.574	0.574
AR	LEP	9606.ENSP00000363822	9606.ENSP00000312652	0	0	0	0	0	0	0	0.425	0.425
AR	KLK2	9606.ENSP00000363822	9606.ENSP00000313581	0	0	0	0	0	0.462	0.900	0.690	0.981
AR	KLK3	9606.ENSP00000363822	9606.ENSP00000314151	0	0	0	0	0	0.885	0.900	0.909	0.998
AR	SMAD3	9606.ENSP00000363822	9606.ENSP00000332973	0	0	0	0	0	0.684	0.900	0.960	0.998
AR	PTGS2	9606.ENSP00000363822	9606.ENSP00000356438	0	0	0	0	0	0.056	0	0.412	0.421
AR	ATP2B1	9606.ENSP00000363822	9606.ENSP00000392043	0	0	0	0	0	0.056	0	0.451	0.460
AR	POMC	9606.ENSP00000363822	9606.ENSP00000384092	0	0	0	0	0	0	0	0.469	0.469
ASIC2	P2RX1	9606.ENSP00000225823	9606.ENSP00000225538	0	0	0	0	0.049	0	0	0.403	0.407
ASIC2	P2RX4	9606.ENSP00000225823	9606.ENSP00000353032	0	0	0	0	0.049	0	0	0.398	0.403
ASIC2	P2RX2	9606.ENSP00000225823	9606.ENSP00000343339	0	0	0	0	0.062	0	0	0.414	0.426
ASIC2	TAC1	9606.ENSP00000225823	9606.ENSP00000321106	0	0	0	0	0.205	0	0	0.335	0.448
ASIC2	TRPV1	9606.ENSP00000225823	9606.ENSP00000459962	0	0	0	0	0	0	0	0.695	0.695
ASIC2	VR1	9606.ENSP00000225823	9606.ENSP00000461007	0	0	0	0	0	0	0	0.695	0.695
ATP1A1	REN	9606.ENSP00000445306	9606.ENSP00000272190	0	0	0	0	0.062	0	0	0.402	0.415
ATP1A1	ACSM3	9606.ENSP00000445306	9606.ENSP00000289416	0	0	0	0	0.053	0.057	0	0.548	0.561
ATP1A1	CYP11B1	9606.ENSP00000445306	9606.ENSP00000292427	0	0	0	0	0	0.056	0	0.520	0.527
ATP1A1	TAC1	9606.ENSP00000445306	9606.ENSP00000321106	0	0	0	0	0.053	0	0	0.446	0.453
ATP1A1	CYP11B2	9606.ENSP00000445306	9606.ENSP00000325822	0	0	0	0	0	0.056	0	0.684	0.688
ATP1A1	ATP1A2	9606.ENSP00000445306	9606.ENSP00000354490	0	0	0.449	0.984	0	0.402	0.800	0.764	0.877
ATP1A1	ATP2B1	9606.ENSP00000445306	9606.ENSP00000392043	0	0	0.447	0.652	0.092	0.335	0	0.452	0.543
ATP1A2	ATP1A1	9606.ENSP00000354490	9606.ENSP00000445306	0	0	0.449	0.984	0	0.402	0.800	0.764	0.877
ATP2B1	STK39	9606.ENSP00000392043	9606.ENSP00000348278	0	0	0	0	0.082	0	0	0.414	0.439
ATP2B1	AR	9606.ENSP00000392043	9606.ENSP00000363822	0	0	0	0	0	0.056	0	0.451	0.460
ATP2B1	ATP1A1	9606.ENSP00000392043	9606.ENSP00000445306	0	0	0.447	0.652	0.092	0.335	0	0.452	0.543
ATP5J	SOD1	9606.ENSP00000389649	9606.ENSP00000270142	0	0	0	0	0.464	0	0	0.141	0.520
ATP5J	ATP6AP2	9606.ENSP00000389649	9606.ENSP00000367697	0	0	0	0	0.062	0	0.720	0	0.726
ATP6AP2	CMA1	9606.ENSP00000367697	9606.ENSP00000250378	0	0	0	0	0	0	0	0.518	0.518
ATP6AP2	ENPEP	9606.ENSP00000367697	9606.ENSP00000265162	0	0	0	0	0	0	0	0.468	0.468
ATP6AP2	REN	9606.ENSP00000367697	9606.ENSP00000272190	0	0	0	0	0	0.270	0.800	0.989	0.998
ATP6AP2	PPARG	9606.ENSP00000367697	9606.ENSP00000287820	0	0	0	0	0	0	0	0.460	0.461
ATP6AP2	ACE	9606.ENSP00000367697	9606.ENSP00000290866	0	0	0	0	0	0	0	0.745	0.745
ATP6AP2	AGTRAP	9606.ENSP00000367697	9606.ENSP00000319713	0	0	0	0	0	0	0	0.427	0.427
ATP6AP2	AGT	9606.ENSP00000367697	9606.ENSP00000355627	0	0	0	0	0	0.270	0.900	0.836	0.987
ATP6AP2	PTGS2	9606.ENSP00000367697	9606.ENSP00000356438	0	0	0	0	0	0	0	0.502	0.502
ATP6AP2	AGTR2	9606.ENSP00000367697	9606.ENSP00000360973	0	0	0	0	0	0	0	0.651	0.651
ATP6AP2	RENBP	9606.ENSP00000367697	9606.ENSP00000377303	0	0	0	0	0	0	0	0.613	0.613
ATP6AP2	ACE2	9606.ENSP00000367697	9606.ENSP00000389326	0	0	0	0	0	0	0	0.700	0.700
ATP6AP2	AGTR1	9606.ENSP00000367697	9606.ENSP00000419422	0	0	0	0	0	0	0	0.711	0.711
ATP6AP2	ATP5J	9606.ENSP00000367697	9606.ENSP00000389649	0	0	0	0	0.062	0	0.720	0	0.726
AVP	UTS2	9606.ENSP00000369647	9606.ENSP00000054668	0	0	0	0	0	0	0.500	0.049	0.504
AVP	OXT	9606.ENSP00000369647	9606.ENSP00000217386	0	0	0	0.968	0.828	0	0.300	0.986	0.878
AVP	GNB3	9606.ENSP00000369647	9606.ENSP00000229264	0	0	0	0	0.062	0	0.600	0	0.608
AVP	NPFF	9606.ENSP00000369647	9606.ENSP00000267017	0	0	0	0	0.052	0	0.300	0.290	0.487
AVP	REN	9606.ENSP00000369647	9606.ENSP00000272190	0	0	0	0	0	0	0	0.845	0.845
AVP	CRH	9606.ENSP00000369647	9606.ENSP00000276571	0	0	0	0	0.065	0	0.300	0.631	0.737
AVP	ACE	9606.ENSP00000369647	9606.ENSP00000290866	0	0	0	0	0	0	0	0.565	0.565
AVP	ADH5	9606.ENSP00000369647	9606.ENSP00000296412	0	0	0	0	0	0	0	0.852	0.853
AVP	AVPR1A	9606.ENSP00000369647	9606.ENSP00000299178	0	0	0	0	0	0.463	0.800	0.700	0.965
AVP	ADRB2	9606.ENSP00000369647	9606.ENSP00000305372	0	0	0	0	0	0	0.500	0.100	0.531
AVP	TAC1	9606.ENSP00000369647	9606.ENSP00000321106	0	0	0	0	0.064	0	0.300	0.325	0.519
AVP	F2R	9606.ENSP00000369647	9606.ENSP00000321326	0	0	0	0	0	0	0.600	0	0.600
AVP	OXTR	9606.ENSP00000369647	9606.ENSP00000324270	0	0	0	0	0	0.213	0.600	0.735	0.909
AVP	CALCA	9606.ENSP00000369647	9606.ENSP00000331746	0	0	0	0	0.062	0	0.300	0.502	0.644
AVP	EDN3	9606.ENSP00000369647	9606.ENSP00000337128	0	0	0	0	0	0	0.500	0.113	0.537
AVP	UTS2B	9606.ENSP00000369647	9606.ENSP00000340526	0	0	0	0	0	0	0.500	0.108	0.534
AVP	TNNI3	9606.ENSP00000369647	9606.ENSP00000341838	0	0	0	0	0	0	0	0.520	0.520
AVP	AVPR2	9606.ENSP00000369647	9606.ENSP00000351805	0	0	0	0	0	0.462	0.800	0.988	0.998
AVP	AGT	9606.ENSP00000369647	9606.ENSP00000355627	0	0	0	0	0.083	0	0.300	0.544	0.681
AVP	AVPR1B	9606.ENSP00000369647	9606.ENSP00000356094	0	0	0	0	0	0.213	0.800	0.594	0.930
AVP	EDN2	9606.ENSP00000369647	9606.ENSP00000361668	0	0	0	0	0.062	0	0.500	0.094	0.537
AVP	NPPB	9606.ENSP00000369647	9606.ENSP00000365651	0	0	0	0	0	0	0	0.564	0.564
AVP	NPPA	9606.ENSP00000369647	9606.ENSP00000365663	0	0	0	0	0	0	0	0.556	0.556
AVP	EDN1	9606.ENSP00000369647	9606.ENSP00000368683	0	0	0	0	0	0	0.500	0.464	0.720
AVP	TAC3	9606.ENSP00000369647	9606.ENSP00000483110	0	0	0	0	0.062	0	0.300	0.268	0.477
AVP	QRFP	9606.ENSP00000369647	9606.ENSP00000485512	0	0	0	0	0.064	0	0.300	0.294	0.497
AVP	ADM2	9606.ENSP00000369647	9606.ENSP00000379087	0	0	0	0	0	0	0.500	0.079	0.519
AVP	AGTR1	9606.ENSP00000369647	9606.ENSP00000419422	0	0	0	0	0	0	0.600	0.313	0.713
AVP	POMC	9606.ENSP00000369647	9606.ENSP00000384092	0	0	0	0	0.064	0	0.300	0.756	0.826
AVP	ADM	9606.ENSP00000369647	9606.ENSP00000436607	0	0	0	0	0	0	0.500	0.685	0.835
AVPR1A	OXT	9606.ENSP00000299178	9606.ENSP00000217386	0	0	0	0	0	0	0.600	0.955	0.981
AVPR1A	CRH	9606.ENSP00000299178	9606.ENSP00000276571	0	0	0	0	0	0	0	0.565	0.565
AVPR1A	NPR1	9606.ENSP00000299178	9606.ENSP00000357669	0	0	0	0	0.063	0.056	0	0.426	0.448
AVPR1A	POMC	9606.ENSP00000299178	9606.ENSP00000384092	0	0	0	0	0	0	0	0.508	0.508
AVPR1A	OXTR	9606.ENSP00000299178	9606.ENSP00000324270	0	0	0	0.936	0	0	0.500	0.930	0.529
AVPR1A	AGT	9606.ENSP00000299178	9606.ENSP00000355627	0	0	0	0	0.064	0.056	0.600	0.174	0.669
AVPR1A	AVPR1B	9606.ENSP00000299178	9606.ENSP00000356094	0	0	0	0.926	0	0	0.800	0.947	0.813
AVPR1A	AVPR2	9606.ENSP00000299178	9606.ENSP00000351805	0	0	0	0.879	0	0	0.800	0.948	0.822
AVPR1A	AVP	9606.ENSP00000299178	9606.ENSP00000369647	0	0	0	0	0	0.463	0.800	0.700	0.965
AVPR1B	OXT	9606.ENSP00000356094	9606.ENSP00000217386	0	0	0	0	0	0	0.600	0.727	0.886
AVPR1B	CRH	9606.ENSP00000356094	9606.ENSP00000276571	0	0	0	0	0	0	0	0.797	0.797
AVPR1B	AVPR1A	9606.ENSP00000356094	9606.ENSP00000299178	0	0	0	0.926	0	0	0.800	0.947	0.813
AVPR1B	OXTR	9606.ENSP00000356094	9606.ENSP00000324270	0	0	0	0.934	0	0	0.500	0.832	0.527
AVPR1B	AVPR2	9606.ENSP00000356094	9606.ENSP00000351805	0	0	0	0.889	0	0	0.800	0.876	0.819
AVPR1B	DRD2	9606.ENSP00000356094	9606.ENSP00000354859	0	0	0	0	0.249	0	0	0.324	0.470
AVPR1B	AGT	9606.ENSP00000356094	9606.ENSP00000355627	0	0	0	0	0	0.056	0.600	0.063	0.615
AVPR1B	POMC	9606.ENSP00000356094	9606.ENSP00000384092	0	0	0	0	0.219	0	0	0.664	0.726
AVPR1B	AVP	9606.ENSP00000356094	9606.ENSP00000369647	0	0	0	0	0	0.213	0.800	0.594	0.930
AVPR2	OXT	9606.ENSP00000351805	9606.ENSP00000217386	0	0	0	0	0	0	0	0.743	0.744
AVPR2	GNB3	9606.ENSP00000351805	9606.ENSP00000229264	0	0	0	0	0	0.157	0.600	0.060	0.655
AVPR2	REN	9606.ENSP00000351805	9606.ENSP00000272190	0	0	0	0	0	0	0	0.523	0.523
AVPR2	AVPR1A	9606.ENSP00000351805	9606.ENSP00000299178	0	0	0	0.879	0	0	0.800	0.948	0.822
AVPR2	ADRB2	9606.ENSP00000351805	9606.ENSP00000305372	0	0	0	0.567	0	0	0.300	0.848	0.555
AVPR2	POMC	9606.ENSP00000351805	9606.ENSP00000384092	0	0	0	0	0	0	0	0.427	0.426
AVPR2	ADRA2B	9606.ENSP00000351805	9606.ENSP00000480573	0	0	0	0	0	0	0	0.435	0.435
AVPR2	AGT	9606.ENSP00000351805	9606.ENSP00000355627	0	0	0	0	0	0.056	0.600	0.227	0.682
AVPR2	AGTR1	9606.ENSP00000351805	9606.ENSP00000419422	0	0	0	0	0	0	0.500	0.503	0.740
AVPR2	RENBP	9606.ENSP00000351805	9606.ENSP00000377303	0	0	0	0	0	0	0	0.766	0.766
AVPR2	AVPR1B	9606.ENSP00000351805	9606.ENSP00000356094	0	0	0	0.889	0	0	0.800	0.876	0.819
AVPR2	AVP	9606.ENSP00000351805	9606.ENSP00000369647	0	0	0	0	0	0.462	0.800	0.988	0.998
BBS4	MKKS	9606.ENSP00000268057	9606.ENSP00000246062	0	0	0	0	0.063	0.056	0.900	0.688	0.968
BBS4	POMC	9606.ENSP00000268057	9606.ENSP00000384092	0	0	0	0	0	0	0	0.430	0.430
BBS4	LEP	9606.ENSP00000268057	9606.ENSP00000312652	0	0	0	0	0	0	0	0.431	0.431
BBS4	TRPV1	9606.ENSP00000268057	9606.ENSP00000459962	0	0	0	0	0	0	0	0.576	0.576
BBS4	VR1	9606.ENSP00000268057	9606.ENSP00000461007	0	0	0	0	0	0	0	0.576	0.576
BDKRB1	REN	9606.ENSP00000216629	9606.ENSP00000272190	0	0	0	0	0	0	0	0.407	0.407
BDKRB1	PRCP	9606.ENSP00000216629	9606.ENSP00000377055	0	0	0	0	0	0	0	0.407	0.407
BDKRB1	KLK2	9606.ENSP00000216629	9606.ENSP00000313581	0	0	0	0	0	0.102	0	0.376	0.415
BDKRB1	NOS3	9606.ENSP00000216629	9606.ENSP00000297494	0	0	0	0	0	0	0	0.534	0.534
BDKRB1	ACE	9606.ENSP00000216629	9606.ENSP00000290866	0	0	0	0	0	0	0	0.576	0.576
BDKRB1	KLK1	9606.ENSP00000216629	9606.ENSP00000301420	0	0	0	0	0	0.102	0	0.662	0.683
BDKRB1	EDN1	9606.ENSP00000216629	9606.ENSP00000368683	0	0	0	0	0	0	0.800	0.239	0.841
