#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CACNA2D1	CACNG5	9606.ENSP00000349320	9606.ENSP00000436836	0	0	0	0	0.065	0	0	0.559	0.570
CACNA2D1	KCNE1L	9606.ENSP00000349320	9606.ENSP00000361173	0	0	0	0	0.062	0	0	0.618	0.626
CACNA2D1	SCN10A	9606.ENSP00000349320	9606.ENSP00000390600	0	0	0	0	0.062	0.245	0	0.528	0.636
CACNA2D1	CACNA2D3	9606.ENSP00000349320	9606.ENSP00000419101	0	0	0	0.728	0.090	0.129	0.540	0.739	0.682
CACNA2D1	SCN1B	9606.ENSP00000349320	9606.ENSP00000396915	0	0	0	0	0	0	0	0.683	0.683
CACNA2D1	SCN3B	9606.ENSP00000349320	9606.ENSP00000376523	0	0	0	0	0.095	0	0	0.683	0.701
CACNA2D1	SCN5A	9606.ENSP00000349320	9606.ENSP00000410257	0	0	0	0	0.086	0.254	0	0.702	0.779
CACNA2D1	CACNA1G	9606.ENSP00000349320	9606.ENSP00000352011	0	0	0	0	0.098	0.211	0.540	0.513	0.819
CACNA2D1	RYR1	9606.ENSP00000349320	9606.ENSP00000352608	0	0	0	0	0.062	0.161	0.720	0.621	0.905
CACNA2D1	CACNA1B	9606.ENSP00000349320	9606.ENSP00000360423	0	0	0	0	0.142	0.346	0.720	0.573	0.924
CACNA2D1	CACNA2D4	9606.ENSP00000349320	9606.ENSP00000372169	0	0	0	0.725	0	0.168	0.900	0.754	0.930
CACNA2D1	CACNG7	9606.ENSP00000349320	9606.ENSP00000375647	0	0	0	0	0.136	0	0.900	0.586	0.961
CACNA2D1	CACNA1F	9606.ENSP00000349320	9606.ENSP00000365441	0	0	0	0	0.088	0.369	0.900	0.672	0.978
CACNA2D1	CACNB4	9606.ENSP00000349320	9606.ENSP00000438949	0	0	0	0	0.063	0.543	0.900	0.653	0.983
CACNA2D1	CACNA1S	9606.ENSP00000349320	9606.ENSP00000355192	0	0	0	0	0.088	0.680	0.900	0.688	0.989
CACNA2D1	CACNB1	9606.ENSP00000349320	9606.ENSP00000377840	0	0	0	0	0.063	0.941	0.540	0.935	0.998
CACNA2D2	CACNG3	9606.ENSP00000418081	9606.ENSP00000005284	0	0	0	0	0.089	0	0.540	0.276	0.670
CACNA2D2	CACNG1	9606.ENSP00000418081	9606.ENSP00000226021	0	0	0	0	0.053	0.787	0.540	0.548	0.952
CACNA2D2	CACNG6	9606.ENSP00000418081	9606.ENSP00000252729	0	0	0	0	0	0	0.600	0.498	0.790
CACNA2D2	CACNG4	9606.ENSP00000418081	9606.ENSP00000262138	0	0	0	0	0.089	0	0.600	0.447	0.781
CACNA2D2	CACNA1C	9606.ENSP00000418081	9606.ENSP00000266376	0	0	0	0	0.115	0.369	0.800	0.573	0.946
CACNA2D2	CACNG8	9606.ENSP00000418081	9606.ENSP00000270458	0	0	0	0	0.062	0	0.600	0.457	0.778
CACNA2D2	SCN2B	9606.ENSP00000418081	9606.ENSP00000278947	0	0	0	0	0.062	0	0	0.389	0.403
CACNA2D2	CACNA1D	9606.ENSP00000418081	9606.ENSP00000288139	0	0	0	0	0.088	0.369	0.800	0.573	0.944
CACNA2D2	CACNG2	9606.ENSP00000418081	9606.ENSP00000300105	0	0	0	0	0.063	0	0.600	0.424	0.765
CACNA2D2	CACNB3	9606.ENSP00000418081	9606.ENSP00000301050	0	0	0	0	0.063	0.376	0.600	0.553	0.881
CACNA2D2	KCNK3	9606.ENSP00000418081	9606.ENSP00000306275	0	0	0	0	0.062	0	0	0.439	0.451
CACNA2D2	PRKACA	9606.ENSP00000418081	9606.ENSP00000309591	0	0	0	0	0	0	0.600	0.126	0.635
CACNA2D2	CACNB2	9606.ENSP00000418081	9606.ENSP00000320025	0	0	0	0	0.063	0.759	0.600	0.592	0.958
CACNA2D2	SCN4B	9606.ENSP00000418081	9606.ENSP00000322460	0	0	0	0	0.105	0	0	0.464	0.500
CACNA2D2	OXTR	9606.ENSP00000418081	9606.ENSP00000324270	0	0	0	0	0	0	0.600	0	0.600
CACNA2D2	PDE4B	9606.ENSP00000418081	9606.ENSP00000332116	0	0	0	0	0.062	0	0.540	0.071	0.564
CACNA2D2	CACNA1H	9606.ENSP00000418081	9606.ENSP00000334198	0	0	0	0	0.120	0.211	0.540	0.624	0.864
CACNA2D2	CAMK2D	9606.ENSP00000418081	9606.ENSP00000339740	0	0	0	0	0.062	0	0.600	0.160	0.657
CACNA2D2	PDE4D	9606.ENSP00000418081	9606.ENSP00000345502	0	0	0	0	0.062	0	0.540	0.081	0.569
CACNA2D2	CACNA2D1	9606.ENSP00000418081	9606.ENSP00000349320	0	0	0	0.953	0.062	0	0.540	0.720	0.565
CACNA2D2	CACNA1G	9606.ENSP00000418081	9606.ENSP00000352011	0	0	0	0	0.088	0.211	0.540	0.549	0.830
CACNA2D2	RYR1	9606.ENSP00000418081	9606.ENSP00000352608	0	0	0	0	0.097	0.105	0.540	0.124	0.631
CACNA2D2	CACNA1S	9606.ENSP00000418081	9606.ENSP00000355192	0	0	0	0	0.088	0.369	0.540	0.488	0.846
CACNA2D2	RYR2	9606.ENSP00000418081	9606.ENSP00000355533	0	0	0	0	0.096	0.105	0	0.321	0.402
CACNA2D2	CACNA1B	9606.ENSP00000418081	9606.ENSP00000360423	0	0	0	0	0.142	0.346	0.600	0.460	0.862
CACNA2D2	CACNA1F	9606.ENSP00000418081	9606.ENSP00000365441	0	0	0	0	0.088	0.369	0.540	0.512	0.853
CACNA2D2	CACNA2D4	9606.ENSP00000418081	9606.ENSP00000372169	0	0	0	0.737	0	0.129	0.540	0.749	0.663
CACNA2D2	CACNG7	9606.ENSP00000418081	9606.ENSP00000375647	0	0	0	0	0.107	0	0.600	0.404	0.768
CACNA2D2	CACNB1	9606.ENSP00000418081	9606.ENSP00000377840	0	0	0	0	0.090	0.759	0.600	0.685	0.968
CACNA2D2	SCN5A	9606.ENSP00000418081	9606.ENSP00000410257	0	0	0	0	0.064	0.254	0	0.432	0.569
CACNA2D2	CACNA2D3	9606.ENSP00000418081	9606.ENSP00000419101	0	0	0	0.750	0.085	0.129	0.540	0.739	0.674
CACNA2D2	CACNB4	9606.ENSP00000418081	9606.ENSP00000438949	0	0	0	0	0.063	0.543	0.600	0.801	0.961
CACNA2D3	CACNG3	9606.ENSP00000419101	9606.ENSP00000005284	0	0	0	0	0.120	0	0.540	0.197	0.646
CACNA2D3	CACNG1	9606.ENSP00000419101	9606.ENSP00000226021	0	0	0	0	0	0.679	0.540	0.633	0.941
CACNA2D3	CACNG6	9606.ENSP00000419101	9606.ENSP00000252729	0	0	0	0	0	0	0.540	0.079	0.558
CACNA2D3	CACNG4	9606.ENSP00000419101	9606.ENSP00000262138	0	0	0	0	0.065	0	0.600	0.492	0.793
CACNA2D3	CACNA1C	9606.ENSP00000419101	9606.ENSP00000266376	0	0	0	0	0.121	0.346	0.540	0.459	0.837
CACNA2D3	CACNG8	9606.ENSP00000419101	9606.ENSP00000270458	0	0	0	0	0.063	0	0.540	0.108	0.581
CACNA2D3	CACNA1D	9606.ENSP00000419101	9606.ENSP00000288139	0	0	0	0	0.088	0.346	0.540	0.516	0.849
CACNA2D3	KCNIP3	9606.ENSP00000419101	9606.ENSP00000295225	0	0	0	0	0.085	0	0	0.470	0.494
CACNA2D3	CACNG2	9606.ENSP00000419101	9606.ENSP00000300105	0	0	0	0	0.084	0	0.600	0.267	0.708
CACNA2D3	CACNB3	9606.ENSP00000419101	9606.ENSP00000301050	0	0	0	0	0.063	0.376	0.600	0.524	0.873
CACNA2D3	PRKACA	9606.ENSP00000419101	9606.ENSP00000309591	0	0	0	0	0.054	0	0.600	0.063	0.614
CACNA2D3	CACNB2	9606.ENSP00000419101	9606.ENSP00000320025	0	0	0	0	0.064	0.543	0.600	0.448	0.893
CACNA2D3	OXTR	9606.ENSP00000419101	9606.ENSP00000324270	0	0	0	0	0	0	0.600	0.061	0.608
CACNA2D3	PDE4B	9606.ENSP00000419101	9606.ENSP00000332116	0	0	0	0	0.062	0	0.540	0.176	0.613
CACNA2D3	CACNA1H	9606.ENSP00000419101	9606.ENSP00000334198	0	0	0	0	0.065	0.211	0.540	0.427	0.779
CACNA2D3	CAMK2D	9606.ENSP00000419101	9606.ENSP00000339740	0	0	0	0	0.062	0	0.600	0.356	0.737
CACNA2D3	PDE4D	9606.ENSP00000419101	9606.ENSP00000345502	0	0	0	0	0.062	0	0.540	0.313	0.677
CACNA2D3	CACNA2D1	9606.ENSP00000419101	9606.ENSP00000349320	0	0	0	0.728	0.090	0.129	0.540	0.739	0.682
CACNA2D3	CACNA1G	9606.ENSP00000419101	9606.ENSP00000352011	0	0	0	0	0.097	0.211	0.540	0.436	0.790
CACNA2D3	RYR1	9606.ENSP00000419101	9606.ENSP00000352608	0	0	0	0	0.097	0.081	0.540	0.087	0.604
CACNA2D3	CACNA1S	9606.ENSP00000419101	9606.ENSP00000355192	0	0	0	0	0.088	0.346	0.540	0.275	0.774
CACNA2D3	CACNA1B	9606.ENSP00000419101	9606.ENSP00000360423	0	0	0	0	0.132	0.346	0.600	0.412	0.848
CACNA2D3	CACNA1F	9606.ENSP00000419101	9606.ENSP00000365441	0	0	0	0	0.088	0.346	0.540	0.363	0.802
CACNA2D3	CACNA2D4	9606.ENSP00000419101	9606.ENSP00000372169	0	0	0	0.965	0	0	0.540	0.901	0.554
CACNA2D3	CACNG7	9606.ENSP00000419101	9606.ENSP00000375647	0	0	0	0	0.097	0	0.540	0.243	0.658
CACNA2D3	CACNB1	9606.ENSP00000419101	9606.ENSP00000377840	0	0	0	0	0.090	0.543	0.600	0.666	0.937
CACNA2D3	CACNA2D2	9606.ENSP00000419101	9606.ENSP00000418081	0	0	0	0.750	0.085	0.129	0.540	0.739	0.674
CACNA2D3	CACNG5	9606.ENSP00000419101	9606.ENSP00000436836	0	0	0	0	0.081	0	0	0.422	0.446
CACNA2D3	CACNB4	9606.ENSP00000419101	9606.ENSP00000438949	0	0	0	0	0.082	0.543	0.600	0.431	0.891
CACNA2D4	CACNG3	9606.ENSP00000372169	9606.ENSP00000005284	0	0	0	0	0.062	0	0.900	0.232	0.921
CACNA2D4	CACNG1	9606.ENSP00000372169	9606.ENSP00000226021	0	0	0	0	0	0.679	0.720	0.616	0.962
CACNA2D4	CACNG6	9606.ENSP00000372169	9606.ENSP00000252729	0	0	0	0	0	0	0.900	0.067	0.902
CACNA2D4	CACNG4	9606.ENSP00000372169	9606.ENSP00000262138	0	0	0	0	0.062	0	0.900	0.373	0.936
CACNA2D4	CACNA1C	9606.ENSP00000372169	9606.ENSP00000266376	0	0	0	0	0.088	0.346	0.900	0.590	0.972
CACNA2D4	CACNG8	9606.ENSP00000372169	9606.ENSP00000270458	0	0	0	0	0.062	0	0.900	0.175	0.915
CACNA2D4	CACNA1D	9606.ENSP00000372169	9606.ENSP00000288139	0	0	0	0	0.088	0.346	0.900	0.460	0.963
CACNA2D4	CACNG2	9606.ENSP00000372169	9606.ENSP00000300105	0	0	0	0	0.062	0	0.720	0.191	0.769
CACNA2D4	CACNB3	9606.ENSP00000372169	9606.ENSP00000301050	0	0	0	0	0.063	0.376	0.900	0.773	0.984
CACNA2D4	PRKACA	9606.ENSP00000372169	9606.ENSP00000309591	0	0	0	0	0	0	0.600	0.063	0.609
CACNA2D4	CACNB2	9606.ENSP00000372169	9606.ENSP00000320025	0	0	0	0	0.063	0.543	0.720	0.604	0.946
CACNA2D4	OXTR	9606.ENSP00000372169	9606.ENSP00000324270	0	0	0	0	0	0	0.600	0	0.600
CACNA2D4	PDE4B	9606.ENSP00000372169	9606.ENSP00000332116	0	0	0	0	0.062	0	0.540	0.076	0.566
CACNA2D4	CACNA1H	9606.ENSP00000372169	9606.ENSP00000334198	0	0	0	0	0.065	0.211	0.720	0.402	0.860
CACNA2D4	CAMK2D	9606.ENSP00000372169	9606.ENSP00000339740	0	0	0	0	0.062	0	0.600	0.138	0.648
CACNA2D4	PDE4D	9606.ENSP00000372169	9606.ENSP00000345502	0	0	0	0	0.062	0	0.540	0.076	0.566
CACNA2D4	CACNA2D1	9606.ENSP00000372169	9606.ENSP00000349320	0	0	0	0.725	0	0.168	0.900	0.754	0.930
CACNA2D4	CACNA1G	9606.ENSP00000372169	9606.ENSP00000352011	0	0	0	0	0.065	0.211	0.540	0.358	0.753
CACNA2D4	RYR1	9606.ENSP00000372169	9606.ENSP00000352608	0	0	0	0	0.062	0.081	0.720	0	0.737
CACNA2D4	CACNA1S	9606.ENSP00000372169	9606.ENSP00000355192	0	0	0	0	0.088	0.346	0.900	0.461	0.963
CACNA2D4	CACNA1B	9606.ENSP00000372169	9606.ENSP00000360423	0	0	0	0	0.088	0.346	0.720	0.461	0.897
CACNA2D4	CACNA1F	9606.ENSP00000372169	9606.ENSP00000365441	0	0	0	0	0.088	0.346	0.900	0.766	0.984
CACNA2D4	CACNA2D3	9606.ENSP00000372169	9606.ENSP00000419101	0	0	0	0.965	0	0	0.540	0.901	0.554
CACNA2D4	CACNA2D2	9606.ENSP00000372169	9606.ENSP00000418081	0	0	0	0.737	0	0.129	0.540	0.749	0.663
CACNA2D4	CACNG7	9606.ENSP00000372169	9606.ENSP00000375647	0	0	0	0	0	0	0.900	0.338	0.931
CACNA2D4	CACNB1	9606.ENSP00000372169	9606.ENSP00000377840	0	0	0	0	0.063	0.543	0.540	0.696	0.932
CACNA2D4	CACNB4	9606.ENSP00000372169	9606.ENSP00000438949	0	0	0	0	0.063	0.543	0.900	0.635	0.982
CACNB1	CACNG3	9606.ENSP00000377840	9606.ENSP00000005284	0	0	0	0	0.108	0	0.540	0.723	0.876
CACNB1	CACNG1	9606.ENSP00000377840	9606.ENSP00000226021	0	0	0	0	0.066	0.703	0.540	0.928	0.989
CACNB1	KCNJ2	9606.ENSP00000377840	9606.ENSP00000243457	0	0	0	0	0.062	0	0	0.441	0.454
CACNB1	CACNG6	9606.ENSP00000377840	9606.ENSP00000252729	0	0	0	0	0	0	0.600	0.067	0.610
CACNB1	HCN4	9606.ENSP00000377840	9606.ENSP00000261917	0	0	0	0	0.062	0	0	0.393	0.406
CACNB1	CACNG4	9606.ENSP00000377840	9606.ENSP00000262138	0	0	0	0	0.064	0	0.600	0.627	0.848
CACNB1	CACNA1C	9606.ENSP00000377840	9606.ENSP00000266376	0	0	0	0	0.087	0.744	0.540	0.687	0.962
CACNB1	CACNG8	9606.ENSP00000377840	9606.ENSP00000270458	0	0	0	0	0.063	0	0.600	0.640	0.853
CACNB1	SCN2B	9606.ENSP00000377840	9606.ENSP00000278947	0	0	0	0	0.115	0	0	0.392	0.440
CACNB1	CACNA1D	9606.ENSP00000377840	9606.ENSP00000288139	0	0	0	0	0.064	0.665	0.540	0.840	0.973
CACNB1	CACNG2	9606.ENSP00000377840	9606.ENSP00000300105	0	0	0	0	0.062	0	0.600	0.607	0.839
CACNB1	CACNB3	9606.ENSP00000377840	9606.ENSP00000301050	0	0	0	0.954	0.082	0.692	0.540	0.692	0.863
CACNB1	PRKACA	9606.ENSP00000377840	9606.ENSP00000309591	0	0	0	0	0.069	0	0.600	0.042	0.612
CACNB1	CACNB2	9606.ENSP00000377840	9606.ENSP00000320025	0	0	0	0.964	0.062	0.743	0.540	0.716	0.882
CACNB1	OXTR	9606.ENSP00000377840	9606.ENSP00000324270	0	0	0	0	0	0	0.600	0	0.600
CACNB1	PDE4B	9606.ENSP00000377840	9606.ENSP00000332116	0	0	0	0	0	0	0.540	0	0.540
CACNB1	CACNA1H	9606.ENSP00000377840	9606.ENSP00000334198	0	0	0	0	0.064	0.244	0.540	0.573	0.842
CACNB1	CAMK2D	9606.ENSP00000377840	9606.ENSP00000339740	0	0	0	0	0.063	0	0.600	0.118	0.640
CACNB1	PDE4D	9606.ENSP00000377840	9606.ENSP00000345502	0	0	0	0	0	0	0.540	0.143	0.588
CACNB1	CACNA2D1	9606.ENSP00000377840	9606.ENSP00000349320	0	0	0	0	0.063	0.941	0.540	0.935	0.998
CACNB1	ATP2A1	9606.ENSP00000377840	9606.ENSP00000349595	0	0	0	0	0.062	0	0	0.464	0.475
CACNB1	CACNA1G	9606.ENSP00000377840	9606.ENSP00000352011	0	0	0	0	0.091	0.244	0.540	0.735	0.905
CACNB1	RYR1	9606.ENSP00000377840	9606.ENSP00000352608	0	0	0	0	0.107	0	0.540	0.441	0.750
CACNB1	CACNA1S	9606.ENSP00000377840	9606.ENSP00000355192	0	0	0	0	0.087	0.680	0.540	0.646	0.946
CACNB1	CACNA1B	9606.ENSP00000377840	9606.ENSP00000360423	0	0	0	0	0.098	0.394	0.600	0.508	0.878
CACNB1	CACNA1F	9606.ENSP00000377840	9606.ENSP00000365441	0	0	0	0	0.064	0.665	0.540	0.595	0.933
CACNB1	CACNA2D4	9606.ENSP00000377840	9606.ENSP00000372169	0	0	0	0	0.063	0.543	0.540	0.696	0.932
CACNB1	CACNG7	9606.ENSP00000377840	9606.ENSP00000375647	0	0	0	0	0.098	0	0.600	0.641	0.859
CACNB1	STIM1	9606.ENSP00000377840	9606.ENSP00000478059	0	0	0	0	0	0	0	0.440	0.440
CACNB1	SCN5A	9606.ENSP00000377840	9606.ENSP00000410257	0	0	0	0	0.062	0.346	0	0.354	0.569
CACNB1	CACNG5	9606.ENSP00000377840	9606.ENSP00000436836	0	0	0	0	0.062	0	0	0.625	0.633
CACNB1	CACNB4	9606.ENSP00000377840	9606.ENSP00000438949	0	0	0	0.963	0.062	0.240	0.540	0.851	0.654
CACNB1	CACNA2D3	9606.ENSP00000377840	9606.ENSP00000419101	0	0	0	0	0.090	0.543	0.600	0.666	0.937
CACNB1	CACNA2D2	9606.ENSP00000377840	9606.ENSP00000418081	0	0	0	0	0.090	0.759	0.600	0.685	0.968
CACNB2	CACNG3	9606.ENSP00000320025	9606.ENSP00000005284	0	0	0	0	0.097	0	0.720	0.229	0.788
CACNB2	PKP2	9606.ENSP00000320025	9606.ENSP00000070846	0	0	0	0	0	0	0	0.520	0.520
CACNB2	KCNQ1	9606.ENSP00000320025	9606.ENSP00000155840	0	0	0	0	0.049	0	0	0.629	0.632
CACNB2	SNTA1	9606.ENSP00000320025	9606.ENSP00000217381	0	0	0	0	0	0	0	0.465	0.465
CACNB2	CACNG1	9606.ENSP00000320025	9606.ENSP00000226021	0	0	0	0	0.063	0.369	0.720	0.250	0.859
CACNB2	RANGRF	9606.ENSP00000320025	9606.ENSP00000226105	0	0	0	0	0	0	0	0.600	0.600
CACNB2	KCNJ2	9606.ENSP00000320025	9606.ENSP00000243457	0	0	0	0	0.053	0	0	0.659	0.664
CACNB2	KCNA5	9606.ENSP00000320025	9606.ENSP00000252321	0	0	0	0	0.062	0	0	0.404	0.417
CACNB2	CACNG6	9606.ENSP00000320025	9606.ENSP00000252729	0	0	0	0	0	0	0.720	0.101	0.737
CACNB2	TRPM4	9606.ENSP00000320025	9606.ENSP00000252826	0	0	0	0	0	0	0	0.459	0.459
CACNB2	ABCC9	9606.ENSP00000320025	9606.ENSP00000261200	0	0	0	0	0.062	0	0	0.560	0.569
CACNB2	CASQ2	9606.ENSP00000320025	9606.ENSP00000261448	0	0	0	0	0.064	0	0	0.558	0.568
CACNB2	HCN4	9606.ENSP00000320025	9606.ENSP00000261917	0	0	0	0	0.062	0	0	0.627	0.635
CACNB2	CACNG4	9606.ENSP00000320025	9606.ENSP00000262138	0	0	0	0	0.064	0	0.720	0.161	0.761
CACNB2	KCNH2	9606.ENSP00000320025	9606.ENSP00000262186	0	0	0	0	0.062	0.056	0	0.642	0.655
CACNB2	CACNA1C	9606.ENSP00000320025	9606.ENSP00000266376	0	0	0	0	0.087	0.955	0.720	0.859	0.998
CACNB2	CACNG8	9606.ENSP00000320025	9606.ENSP00000270458	0	0	0	0	0.080	0	0.720	0.279	0.798
CACNB2	SCN2B	9606.ENSP00000320025	9606.ENSP00000278947	0	0	0	0	0.099	0	0	0.553	0.581
CACNB2	KCNE4	9606.ENSP00000320025	9606.ENSP00000281830	0	0	0	0	0	0	0	0.609	0.609
CACNB2	GPD1L	9606.ENSP00000320025	9606.ENSP00000282541	0	0	0	0	0.062	0	0	0.700	0.707
CACNB2	CACNA1D	9606.ENSP00000320025	9606.ENSP00000288139	0	0	0	0	0.064	0.767	0.720	0.750	0.982
CACNB2	KCNE2	9606.ENSP00000320025	9606.ENSP00000290310	0	0	0	0	0	0	0	0.556	0.556
CACNB2	CACNG2	9606.ENSP00000320025	9606.ENSP00000300105	0	0	0	0	0.062	0	0.720	0.194	0.769
CACNB2	CACNB3	9606.ENSP00000320025	9606.ENSP00000301050	0	0	0	0.954	0.051	0.702	0.720	0.646	0.916
CACNB2	PRKACA	9606.ENSP00000320025	9606.ENSP00000309591	0	0	0	0	0	0.213	0.600	0.055	0.676
CACNB2	KCNE3	9606.ENSP00000320025	9606.ENSP00000310557	0	0	0	0	0	0	0	0.695	0.695
CACNB2	KCND3	9606.ENSP00000320025	9606.ENSP00000319591	0	0	0	0	0.107	0	0	0.611	0.638
CACNB2	ATP2B2	9606.ENSP00000320025	9606.ENSP00000353414	0	0	0	0	0.096	0	0	0.368	0.404
CACNB2	TRDN	9606.ENSP00000320025	9606.ENSP00000439281	0	0	0	0	0.048	0	0	0.410	0.414
CACNB2	KCND2	9606.ENSP00000320025	9606.ENSP00000333496	0	0	0	0	0.086	0	0	0.397	0.425
CACNB2	KCNJ11	9606.ENSP00000320025	9606.ENSP00000345708	0	0	0	0	0.063	0	0	0.421	0.434
CACNB2	CAV3	9606.ENSP00000320025	9606.ENSP00000341940	0	0	0	0	0	0	0	0.452	0.452
CACNB2	ATP2A2	9606.ENSP00000320025	9606.ENSP00000440045	0	0	0	0	0.062	0	0	0.457	0.469
CACNB2	ANK2	9606.ENSP00000320025	9606.ENSP00000349588	0	0	0	0	0.088	0	0	0.478	0.504
CACNB2	ATP2B1	9606.ENSP00000320025	9606.ENSP00000392043	0	0	0	0	0.062	0	0	0.517	0.528
CACNB2	SCN4B	9606.ENSP00000320025	9606.ENSP00000322460	0	0	0	0	0.062	0	0	0.519	0.529
CACNB2	KCNJ5	9606.ENSP00000320025	9606.ENSP00000433295	0	0	0	0	0.053	0	0	0.546	0.551
CACNB2	PDE4D	9606.ENSP00000320025	9606.ENSP00000345502	0	0	0	0	0	0	0.540	0.090	0.563
CACNB2	IRX5	9606.ENSP00000320025	9606.ENSP00000378132	0	0	0	0	0	0	0	0.574	0.574
CACNB2	PDE4B	9606.ENSP00000320025	9606.ENSP00000332116	0	0	0	0	0	0	0.540	0.122	0.578
CACNB2	KCNE1	9606.ENSP00000320025	9606.ENSP00000337255	0	0	0	0	0	0	0	0.580	0.580
CACNB2	RYR2	9606.ENSP00000320025	9606.ENSP00000355533	0	0	0	0	0.090	0	0	0.565	0.588
CACNB2	KCNE1L	9606.ENSP00000320025	9606.ENSP00000361173	0	0	0	0	0	0	0	0.598	0.598
CACNB2	OXTR	9606.ENSP00000320025	9606.ENSP00000324270	0	0	0	0	0	0	0.600	0	0.600
CACNB2	SCN10A	9606.ENSP00000320025	9606.ENSP00000390600	0	0	0	0	0.062	0.278	0	0.475	0.613
CACNB2	SCN1B	9606.ENSP00000320025	9606.ENSP00000396915	0	0	0	0	0.056	0	0	0.666	0.671
CACNB2	SCN3B	9606.ENSP00000320025	9606.ENSP00000376523	0	0	0	0	0.088	0	0	0.695	0.710
CACNB2	CAMK2D	9606.ENSP00000320025	9606.ENSP00000339740	0	0	0	0	0.063	0	0.600	0.344	0.732
CACNB2	RYR1	9606.ENSP00000320025	9606.ENSP00000352608	0	0	0	0	0.062	0	0.720	0.127	0.750
CACNB2	CACNG7	9606.ENSP00000320025	9606.ENSP00000375647	0	0	0	0	0.062	0	0.720	0.165	0.761
CACNB2	SCN5A	9606.ENSP00000320025	9606.ENSP00000410257	0	0	0	0	0.062	0.346	0	0.692	0.794
CACNB2	CACNB4	9606.ENSP00000320025	9606.ENSP00000438949	0	0	0	0.963	0.097	0.315	0.720	0.790	0.817
CACNB2	CACNA1G	9606.ENSP00000320025	9606.ENSP00000352011	0	0	0	0	0.085	0.244	0.540	0.511	0.823
CACNB2	CACNB1	9606.ENSP00000320025	9606.ENSP00000377840	0	0	0	0.964	0.062	0.743	0.540	0.716	0.882
CACNB2	CACNA2D3	9606.ENSP00000320025	9606.ENSP00000419101	0	0	0	0	0.064	0.543	0.600	0.448	0.893
CACNB2	CACNA1H	9606.ENSP00000320025	9606.ENSP00000334198	0	0	0	0	0.064	0.244	0.720	0.530	0.894
CACNB2	CACNA1B	9606.ENSP00000320025	9606.ENSP00000360423	0	0	0	0	0.098	0.531	0.720	0.513	0.934
CACNB2	CACNA2D4	9606.ENSP00000320025	9606.ENSP00000372169	0	0	0	0	0.063	0.543	0.720	0.604	0.946
CACNB2	CACNA1F	9606.ENSP00000320025	9606.ENSP00000365441	0	0	0	0	0.064	0.665	0.720	0.568	0.957
CACNB2	CACNA2D2	9606.ENSP00000320025	9606.ENSP00000418081	0	0	0	0	0.063	0.759	0.600	0.592	0.958
CACNB2	CACNA1S	9606.ENSP00000320025	9606.ENSP00000355192	0	0	0	0	0.064	0.934	0.720	0.541	0.991
CACNB2	CACNA2D1	9606.ENSP00000320025	9606.ENSP00000349320	0	0	0	0	0.063	0.941	0.720	0.884	0.997
CACNB3	CACNG3	9606.ENSP00000301050	9606.ENSP00000005284	0	0	0	0	0.098	0	0.900	0.542	0.955
CACNB3	CACNG1	9606.ENSP00000301050	9606.ENSP00000226021	0	0	0	0	0.062	0.255	0.720	0.164	0.814
CACNB3	CACNG6	9606.ENSP00000301050	9606.ENSP00000252729	0	0	0	0	0	0	0.900	0.140	0.910
CACNB3	CACNG4	9606.ENSP00000301050	9606.ENSP00000262138	0	0	0	0	0.062	0	0.900	0.381	0.936
CACNB3	CACNA1C	9606.ENSP00000301050	9606.ENSP00000266376	0	0	0	0	0.062	0.792	0.900	0.642	0.992
CACNB3	CACNG8	9606.ENSP00000301050	9606.ENSP00000270458	0	0	0	0	0.062	0	0.900	0.325	0.931
CACNB3	CACNA1D	9606.ENSP00000301050	9606.ENSP00000288139	0	0	0	0	0.062	0.703	0.900	0.592	0.987
CACNB3	CACNG2	9606.ENSP00000301050	9606.ENSP00000300105	0	0	0	0	0.062	0	0.800	0.250	0.847
CACNB3	PDE4D	9606.ENSP00000301050	9606.ENSP00000345502	0	0	0	0	0	0	0.540	0	0.540
CACNB3	PDE4B	9606.ENSP00000301050	9606.ENSP00000332116	0	0	0	0	0	0	0.540	0	0.540
CACNB3	PRKACA	9606.ENSP00000301050	9606.ENSP00000309591	0	0	0	0	0	0	0.600	0	0.600
CACNB3	OXTR	9606.ENSP00000301050	9606.ENSP00000324270	0	0	0	0	0	0	0.600	0	0.600
CACNB3	CAMK2D	9606.ENSP00000301050	9606.ENSP00000339740	0	0	0	0	0.062	0	0.600	0.048	0.611
CACNB3	RYR1	9606.ENSP00000301050	9606.ENSP00000352608	0	0	0	0	0.062	0	0.720	0.115	0.747
CACNB3	CACNA1G	9606.ENSP00000301050	9606.ENSP00000352011	0	0	0	0	0.085	0.244	0.540	0.438	0.797
CACNB3	CACNB1	9606.ENSP00000301050	9606.ENSP00000377840	0	0	0	0.954	0.082	0.692	0.540	0.692	0.863
CACNB3	CACNA2D3	9606.ENSP00000301050	9606.ENSP00000419101	0	0	0	0	0.063	0.376	0.600	0.524	0.873
CACNB3	CACNA1H	9606.ENSP00000301050	9606.ENSP00000334198	0	0	0	0	0.062	0.244	0.720	0.468	0.880
CACNB3	CACNA2D2	9606.ENSP00000301050	9606.ENSP00000418081	0	0	0	0	0.063	0.376	0.600	0.553	0.881
